 Poulter,-0.087806,-0.311907,-0.225093, Conservative
Tom Pursglove,-0.008456,0.036959,-0.05178, Conservative
Tom Tugendhat,-0.018311,0.01786,-0.093974, Conservative
Tracey Crouch,-0.111254,0.110913,-0.169992, Democratic Unionist Party
Trudy Harrison,0.218096,-0.025333,-0.373647, Democratic Unionist Party
Victoria Atkins,0.027977,0.053154,-0.024427, Conservative
Victoria Borwick,-0.011185,0.053803,-0.076498, Conservative
Victoria Prentis,-0.021783,0.06163,-0.068256, Conservative
Wendy Morton,-0.003693,0.056824,0.000255, Conservative
William Cash,0.019977,0.052989,0.083157, Conservative
William Wragg,0.018443,0.02916,-0.059475, Conservative
Will Quince,0.007667,0.036226,-0.024214, Conservative
Zac Goldsmith,-0.191376,-0.303538,-0.411391, Conservative
David Simpson,-0.289327,-0.069124,0.326171, Democratic Unionist Party
Gavin Robinson,-0.028819,0.405136,0.24892, Democratic Unionist Party
Gregory Campbell,0.229849,0.438933,-0.079917, Democratic Unionist Party
Ian Paisley,-0.158798,-0.333252,-0.215856, Democratic Unionist Party
Jeffrey Donaldson,0.099366,0.471916,0.210231, Democratic Unionist Party
Jim Shannon,0.179144,-0.337664,-0.113943, Democratic Unionist Party
Nigel Dodds,-0.222324,-0.434516,-0.083961, Democratic Unionist Party
Sammy Wilson,0.140265,-0.041218,0.363892, Democratic Unionist Party
Caroline Lucas,-0.094702,0.239268,-0.099144, Green Party
 Hermon,-0.349913,0.335895,0.106935, Green Party
Anne Morris,-0.034751,0.045799,0.01335, Conservative
Michelle Thomson,0.144371,0.32143,-0.168492, Scottish National Party
Natalie McGarry,-0.102732,-0.046689,0.268598, Scottish National Party
Simon Danczuk,0.002889,0.14548,0.22687, Labour
Alan Campbell,-0.057465,0.000691,0.076737, Labour
Alan Johnson,-0.215378,0.118768,0.136491, Labour
Alan Meale,0.216661,0.073948,-0.074913, Labour
Alan Whitehead,-0.021023,0.032783,0.078441, Green Party
Albert Owen,-0.166323,-0.077836,0.009518, Labour
Alex Cunningham,0.007332,-0.009338,0.027833, Labour
Alison McGovern,0.112638,0.038278,0.019856, Green Party
Andrew Gwynne,-0.011546,-0.228261,0.12112, Labour
Andrew Smith,0.033509,-0.04745,0.099948, Labour
Andy Burnham,-0.251998,-0.149664,0.207076, Labour
Andy McDonald,-0.094929,-0.074579,0.15097, Labour
Andy Slaughter,-0.025834,0.04598,0.01105, Green Party
Angela Eagle,-0.12354,0.059144,0.146319, Labour
Angela Rayner,-0.028302,0.021529,0.041602, Labour
Angela Smith,-0.030934,-0.04993,0.15852, Green Party
Ann Clwyd,-0.242633,-0.130195,0.160719, Green Party
Ann Coffey,0.301925,0.03303,0.205371, Green Party
Barbara Keeley,-0.055296,-0.072951,-0.125001, Labour
Barry Gardiner,0.041184,-0.06459,0.246634, Labour
Ben Bradshaw,0.116499,0.069121,0.203364, Green Party
Bill Esterson,-0.045909,-0.195273,0.199593, Labour
Bridget Phillipson,-0.124038,0.217993,-0.05699, Green Party
Caroline Flint,-0.201385,-0.050991,0.100754, Labour
Carolyn Harris,0.059661,-0.006211,0.098523, Labour
Catherine McKinnell,-0.259922,0.176923,0.117394, Green Party
Catherine West,0.023184,-0.158426,0.094222, Green Party
Cat Smith,-0.072065,-0.125999,-0.023186, Labour
Chi Onwurah,-0.085886,0.020266,0.023274, Labour
Chris Bryant,0.044533,-0.10914,-0.138277, Green Party
Chris Elmore,-0.013136,0.177299,0.094776, Labour
Christian Matheson,0.000787,-0.01483,0.0081, Labour
Chuka Umunna,-0.138519,-0.160195,-0.002882, Labour
Clive Betts,0.066837,-0.160171,-0.16289, Labour
Clive Efford,-0.078467,-0.215151,0.039688, Labour
Clive Lewis,0.092744,0.174949,0.184497, Labour
Colleen Fletcher,-0.013419,0.022292,-0.034495, Labour
Conor McGinn,-0.126472,0.083144,0.114108, Labour
Daniel Zeichner,0.02151,-0.005286,-0.021314, Green Party
Dan Jarvis,-0.138091,-0.021883,0.060883, Labour
David Anderson,0.076667,-0.11447,-0.166687, Labour
David Crausby,0.148797,0.108509,0.217773, Labour
David Hanson,-0.042085,-0.011432,0.054525, Labour
David Lammy,0.018657,0.231354,0.096742, Green Party
David Winnick,0.010256,-0.059224,0.061465, Labour
Dawn Butler,-0.053002,-0.034151,-0.085372, Labour
Debbie Abrahams,0.063353,-0.046364,0.092496, Labour
Dennis Skinner,-0.004421,-0.219184,-0.001657, Green Party
Derek Twigg,0.092511,0.060024,0.219527, Labour
Diana Johnson,0.199591,0.074197,-0.007242, Labour
Diane Abbott,0.155519,0.069875,0.172574, Labour
Edward Miliband,-0.202947,0.081556,0.24828, Labour
Emily Thornberry,-0.190739,0.079341,-0.008247, Labour
Emma Lewell Buck,-0.104359,-0.063047,0.024877, Labour
Emma Reynolds,-0.3929,0.045966,0.034188, Labour
Fabian Hamilton,0.127966,0.029887,-0.073418, Labour
Fiona Mactaggart,0.036798,0.010234,-0.057292, Labour
Frank Field,-0.364073,-0.265645,0.05062, Labour
Geoffrey Robinson,0.010139,-0.16398,0.03509, Labour
George Howarth,-0.05295,-0.238489,-0.063659, Labour
Gerald Jones,0.00998,-0.042386,0.035273, Labour
Gerald Kaufman,0.099421,0.092054,-0.449291, Green Party
Gill Furniss,-0.024982,0.133185,0.220708, Labour
Gisela Stuart,0.320923,-0.121402,-0.074737, Labour
Gloria De Piero,-0.070146,0.175289,0.076607, Labour
Gordon Marsden,-0.048457,-0.059486,0.012738, Labour
Graham Allen,0.048871,-0.1879,-0.308042, Green Party
Grahame Morris,-0.008795,-0.226429,0.347547, Labour
Graham Jones,0.12585,0.14654,0.125426, Green Party
Graham Stringer,-0.381813,-0.180685,0.248866, Labour
Harriet Harman,0.261687,0.056963,0.040511, Labour
Heidi Alexander,-0.183345,-0.154424,0.034117, Green Party
Helen Goodman,0.055374,-0.025746,0.143824, Labour
Helen Hayes,-0.002051,-0.069641,0.075458, Green Party
Helen Jones,0.202343,-0.000657,0.074622, Green Party
Hilary Benn,-0.021449,-0.050525,0.046037, Labour
Holly Lynch,-0.062317,-0.003641,0.034274, Labour
Huw Irranca Davies,0.243927,-0.332663,-0.368065, Conservative
Iain Wright,-0.107987,-0.138726,0.018069, Labour
Ian Austin,-0.072413,-0.062768,-0.300023, Labour
Ian Lavery,-0.036955,-0.011431,0.051928, Labour
Ian Lucas,-0.15262,-0.071244,0.162417, Labour
Ian Mearns,-0.120042,-0.087001,-0.049413, Labour
Ian Murray,0.129614,-0.11615,0.013601, Green Party
Imran Hussain,0.079374,0.079035,0.101205, Labour
Ivan Lewis,-0.232647,-0.152894,-0.197816, Labour
Jack Dromey,0.10275,0.224057,0.032434, Labour
Jamie Reed,-0.153848,0.459754,0.254158, Labour
Jeff Smith,0.080548,0.326963,0.19594, Plaid Cymru
Jenny Chapman,0.099016,-0.056988,0.070233, Labour
Jeremy Corbyn,-0.06643,-0.135639,0.204651, Labour
Jessica Morden,0.110921,-0.135233,0.07609, Labour
Jess Phillips,-0.040064,-0.014801,0.045661, Labour
Jim Cunningham,0.019231,0.020092,0.070815, Labour
Jim Dowd,-0.089594,-0.1883,-0.076523, Green Party
Jim Fitzpatrick,-0.028119,-0.158733,-0.00448, Labour
Joan Ryan,-0.180915,-0.034701,0.13349, Labour
Jo Cox,0.223945,-0.255541,-0.133262, Labour
John Cryer,-0.075495,-0.04956,0.231619, Labour
John Healey,0.108908,-0.027412,0.056964, Labour
John Mann,-0.115968,0.10215,0.064824, Labour
John McDonnell,0.058697,-0.043613,0.000842, Labour
John Spellar,0.187783,-0.17543,0.07235, Labour
Jon Cruddas,0.112942,0.051626,-0.004592, Labour
Jon Trickett,0.10684,-0.144007,0.097579, Labour
Jo Stevens,-0.15431,-0.111041,0.072074, Green Party
Judith Cummins,0.018424,-0.179736,-0.017961, Labour
Julie Cooper,-0.154062,-0.04567,0.108509, Labour
Julie Elliott,0.054449,-0.054774,0.153414, Labour
Justin Madders,-0.116887,-0.057093,0.040516, Labour
Karen Buck,-0.073719,-0.087249,-0.155333, Green Party
Karin Smyth,-0.09254,-0.021611,-0.092836, Labour
Karl Turner,-0.038304,-0.053454,0.2702, Labour
Kate Green,0.097376,-0.134953,0.128389, Green Party
Kate Hoey,-0.068165,0.473249,-0.158853, Labour
Kate Hollern,0.184783,0.023152,0.090228, Labour
Keir Starmer,0.191611,-0.100695,0.046483, Green Party
Keith Vaz,0.08354,0.227975,0.350649, Labour
Kelvin Hopkins,-0.238378,-0.271323,0.111642, Labour
Kerry McCarthy,-0.028629,-0.120996,-0.027391, Green Party
Kevan Jones,0.001736,-0.09472,-0.046237, Labour
Kevin Barron,0.080888,-0.166511,0.048527, Labour
Kevin Brennan,0.006551,-0.024614,0.028161, Green Party
Khalid Mahmood,0.150975,-0.004259,-0.083426, Labour
Liam Byrne,0.040424,-0.076948,-0.133522, Labour
Lilian Greenwood,0.032446,-0.216165,-0.174827, Labour
Lisa Nandy,0.021215,0.121313,-0.12017, Labour
Liz Kendall,0.099515,-0.140168,0.019115, Labour
Liz McInnes,-0.031879,-0.075024,0.033318, Labour
Louise Haigh,-0.169714,0.109942,0.056871, Labour
Lyn Brown,-0.011137,-0.109983,0.220241, Green Party
Madeleine Moon,0.081081,-0.262797,-0.146205, Plaid Cymru
Margaret Beckett,0.131008,-0.243221,0.076499, Labour
Margaret Greenwood,0.100858,-0.063194,0.05031, Labour
Margaret Hodge,0.323138,-0.261867,0.06622, Labour
Maria Eagle,-0.024632,0.144266,-0.075466, Green Party
Marie Rimmer,0.085562,-0.147646,0.028564, Labour
Mark Tami,-0.057196,-0.065911,0.06635, Labour
Mary Creagh,0.244244,-0.263245,-0.05683, Plaid Cymru
Mary Glindon,-0.104615,-0.030063,0.068705, Labour
Matthew Pennycook,0.006595,-0.041159,0.056327, Labour
Melanie Onn,-0.054574,-0.049824,0.079181, Labour
Michael Dugher,0.308804,0.053074,0.238968, Labour
Mike Kane,-0.077746,-0.123616,0.142994, Labour
Naz Shah,-0.03394,-0.085511,0.297702, Labour
Neil Coyle,-0.203248,0.003975,-0.006069, Green Party
Nia Griffith,-0.110904,-0.069657,0.039619, Labour
Nic Dakin,-0.071869,0.055545,-0.023461, Labour
Nicholas Brown,-0.05037,-0.033891,0.037142, Labour
Nick Smith,0.048959,0.16335,0.030085, Labour
Nick Thomas Symonds,0.027408,-0.07692,-0.121183, Labour
Owen Smith,0.065303,0.059047,-0.237951, Plaid Cymru
Pat Glass,0.060549,-0.160976,-0.036495, Green Party
Pat McFadden,0.048808,-0.069569,0.109935, Labour
Paula Sherriff,-0.004731,-0.008744,0.056996, Labour
Paul Blomfield,-0.086466,-0.035436,0.015612, Green Party
Paul Farrelly,-0.255081,0.216913,-0.130969, Green Party
Paul Flynn,-0.204376,0.02718,0.051225, Labour
Peter Dowd,0.038571,-0.018602,0.005335, Labour
Peter Kyle,-0.09683,-0.053684,0.106404, Green Party
Phil Wilson,0.120594,-0.132623,-0.019533, Labour
Rachel Reeves,-0.218422,0.0648,0.09244, Labour
Rebecca Bailey,-0.00013,-0.110222,0.014028, Labour
Richard Burden,0.212984,0.228232,0.057615, Labour
Richard Burgon,-0.061533,0.009046,0.11381, Labour
Roberta Blackman Woods,-0.210386,0.049479,-0.0751, Conservative
Robert Flello,0.084989,0.056718,0.156306, Labour
Rob Marris,-0.158437,-0.027517,0.177202, Labour
Roger Godsiff,-0.283862,-0.096451,0.205986, Green Party
Ronnie Campbell,-0.100443,0.077755,0.325973, Labour
Rosena Allin Khan,-0.054463,-0.141065,-0.247969, Conservative
Rosie Cooper,0.287631,-0.140277,0.036414, Labour
Rosie Winterton,-0.063235,0.145446,0.017967, Labour
Rupa Huq,0.024352,-0.154511,0.070598, Labour
Rushanara Ali,-0.197872,-0.156081,0.091725, Green Party
Ruth Cadbury,0.046734,0.018167,0.071829, Green Party
Ruth Smeeth,0.059825,-0.086286,0.155357, Labour
Sadiq Khan,0.270082,0.448429,-0.087334, Labour
Sarah Champion,-0.085531,-0.116417,-0.02134, Labour
Shabana Mahmood,-0.125958,0.103037,-0.112761, Labour
Sharon Hodgson,0.025111,-0.014654,0.107142, Labour
Siobhain McDonagh,-0.00123,-0.275238,0.004219, Labour
Stephen Hepburn,0.088556,-0.025043,-0.154585, Labour
Stephen Kinnock,-0.050185,0.030051,-0.099943, Labour
Stephen Pound,-0.288971,-0.027555,-0.033481, Green Party
Stephen Timms,0.099684,-0.057784,0.120633, Green Party
Steve McCabe,0.045673,-0.169475,0.130802, Labour
Steve Rotheram,-0.127414,-0.077632,0.058098, Labour
Sue Hayman,-0.11288,-0.129097,-0.104998, Labour
Susan Jones,0.126687,-0.020912,0.027326, Labour
Teresa Pearce,-0.097932,-0.019702,0.114917, Labour
Thangam Debbonaire,-0.310208,-0.241537,-0.26942, Green Party
Toby Perkins,0.224143,-0.079465,-0.105855, Labour
Tom Blenkinsop,-0.10243,-0.0215,-0.082955, Labour
Tom Watson,0.028287,0.132377,0.330388, Labour
Tristram Hunt,0.199692,0.127533,0.164675, Green Party
Tulip Siddiq,0.100439,0.203519,0.322484, Green Party
Valerie Vaz,-0.066343,-0.049788,0.118309, Labour
Vernon Coaker,0.043933,-0.006289,0.065554, Labour
Vicky Foxcroft,-0.020728,0.151554,-0.094648, Labour
Virendra Sharma,-0.175252,-0.157201,-0.122468, Labour
Wayne David,-0.149949,0.113944,-0.075799, Labour
Wes Streeting,-0.00427,0.113007,0.050412, Labour
Yasmin Qureshi,-0.119534,-0.023399,0.154654, Labour
Yvette Cooper,-0.160887,-0.073897,0.039445, Labour
Yvonne Fovargue,0.112947,0.050491,-0.015643, Labour
Adrian Bailey,0.086543,0.060063,0.027887, Labour
Anna Turley,0.011913,0.024881,0.015871, Labour
Barry Sheerman,0.074248,0.050579,0.168409, Labour
Chris Evans,0.194336,-0.082553,-0.09731, Labour
Chris Leslie,0.117039,-0.026442,-0.16429, Green Party
Christina Rees,-0.091967,-0.113625,0.04796, Labour
Gareth Snell,-0.29468,0.02057,-0.2889, Labour
Gareth Thomas,0.035849,-0.150679,-0.088472, Labour
Gavin Shuker,-0.078743,-0.080848,-0.158531, Green Party
Geraint Davies,-0.187935,0.11381,0.32934, Labour
Jim McMahon,-0.05997,-0.083466,-0.04105, Labour
John Woodcock,-0.169168,0.149391,-0.0675, Labour
Jonathan Ashworth,0.074745,0.020086,-0.17859, Labour
Jonathan Reynolds,0.007704,0.041968,0.047884, Labour
Kate Osamor,0.068487,0.066414,-0.076, Labour
Louise Ellman,-0.052943,-0.008903,0.101603, Green Party
Luciana Berger,-0.182935,0.053319,-0.102502, Green Party
Lucy Powell,-0.13404,0.126442,-0.002224, Labour
Mark Hendrick,-0.132456,0.01277,-0.221838, Labour
Meg Hillier,-0.115527,0.037395,-0.048419, Green Party
Mike Gapes,-0.01513,0.150008,0.16661, Green Party
Rachael Maskell,-0.02288,0.025835,-0.068499, Green Party
Seema Malhotra,-0.000737,-0.071735,0.114346, Labour
Stella Creasy,0.104051,-0.035297,0.008731, Green Party
Stephen Doughty,-0.010635,0.051179,0.211813, Green Party
Stephen Twigg,-0.047808,0.086185,0.08042, Labour
Steve Reed,-0.133707,-0.092688,0.084029, Labour
Tracy Brabin,-0.15407,-0.486636,-0.094321, Labour
Alistair Carmichael,0.116671,0.013473,-0.233032, Liberal Democrat
Greg Mulholland,0.175618,-0.172741,0.121585, Green Party
John Pugh,-0.138443,0.108886,-0.170741, Plaid Cymru
Mark Williams,-0.005726,-0.031102,0.322931, Plaid Cymru
Nick Clegg,0.024205,0.01599,-0.385635, Liberal Democrat
Norman Lamb,-0.182866,-0.250857,-0.156107, Liberal Democrat
Sarah Olney,-0.456428,0.235817,-0.077161, Liberal Democrat
Th?®r?¿se Coffey,0.002268,-0.029395,-0.000268, Labour
Tim Farron,-0.031451,-0.276576,-0.165042, Liberal Democrat
Tom Brake,-0.172991,0.184209,0.231161, Green Party
Hywel Williams,-0.222584,-0.262648,0.011199, Plaid Cymru
Jonathan Edwards,0.035923,-0.298627,0.001736, Plaid Cymru
Liz Roberts,0.199385,-0.241191,0.004101, Plaid Cymru
Alan Brown,0.087245,0.263575,0.016878, Scottish National Party
Alex Salmond,0.180731,-0.42687,-0.149265, Scottish National Party
Alison Thewliss,0.181162,0.054125,-0.156508, Scottish National Party
Angela Crawley,0.183103,0.31485,0.159414, Scottish National Party
Angus MacNeil,-0.001018,0.33834,-0.197471, Scottish National Party
Angus Robertson,0.254161,0.19629,-0.161524, Scottish National Party
Anne McLaughlin,-0.142546,-0.094584,0.084239, Scottish National Party
Brendan O'Hara,-0.0107,-0.006104,-0.134303, Scottish National Party
Callum McCaig,0.038983,-0.083796,0.217196, Scottish National Party
Calum Kerr,0.235744,0.127291,-0.050794, Scottish National Party
Carol Monaghan,0.089732,0.279177,-0.124655, Scottish National Party
Chris Law,-0.082721,0.144148,0.037773, Scottish National Party
Chris Stephens,0.084272,0.143715,0.000038, Scottish National Party
Corri Wilson,0.074601,-0.233418,-0.147381, Scottish National Party
Deidre Brock,-0.071434,-0.144864,-0.263034, Scottish National Party
Douglas Chapman,0.232662,-0.081071,0.360757, Scottish National Party
Drew Hendry,0.031464,0.14136,0.158947, Scottish National Party
Eilidh Whiteford,-0.00681,-0.098957,0.113045, Scottish National Party
Gavin Newlands,0.024427,-0.031739,0.13943, Scottish National Party
George Kerevan,0.09545,0.233057,0.036883, Scottish National Party
Hannah Bardell,0.244746,0.130908,0.051459, Scottish National Party
Ian Blackford,-0.009907,0.268824,0.008561, Scottish National Party
Joanna Cherry,0.059249,-0.060782,-0.165841, Scottish National Party
John McNally,-0.481743,-0.358462,0.184177, Labour
John Nally,0.33855,-0.23906,0.155314, Scottish National Party
John Nicolson,-0.046961,0.241076,-0.095602, Scottish National Party
Kirsten Oswald,-0.119682,0.22108,-0.078882, Scottish National Party
Kirsty Blackman,-0.263393,0.164497,0.101457, Scottish National Party
Lisa Cameron,0.14721,-0.056882,0.137176, Scottish National Party
Margaret Ferrier,0.15364,0.165139,0.065626, Scottish National Party
Marion Fellows,0.056363,0.061721,-0.259747, Scottish National Party
Martin Docherty Hughes,-0.21598,0.023146,-0.040227, Plaid Cymru
Martyn Day,-0.195179,0.089272,-0.08209, Scottish National Party
Mhairi Black,-0.172266,0.287248,0.01934, Scottish National Party
Mike Weir,-0.152285,-0.022689,-0.171827, Scottish National Party
Neil Gray,-0.329792,0.186039,-0.0355, Scottish National Party
Owen Thompson,-0.176607,-0.262716,0.237278, Scottish National Party
Patricia Gibson,0.079031,0.212145,0.114998, Scottish National Party
Patrick Grady,0.03155,-0.101964,0.062973, Scottish National Party
Paul Monaghan,0.027745,0.025674,0.083861, Scottish National Party
Peter Grant,0.144855,0.1488,0.048653, Scottish National Party
Pete Wishart,0.296868,-0.175008,-0.065594, Scottish National Party
Philip Boswell,0.032089,0.113169,0.023934, Scottish National Party
Philippa Whitford,-0.033705,0.008049,0.361315, Scottish National Party
Richard Arkless,0.284256,0.169362,-0.032511, Scottish National Party
Roger Mullin,0.163258,0.079437,-0.147976, Scottish National Party
Ronnie Cowan,0.181721,0.148154,-0.141272, Scottish National Party
Stephen Gethins,-0.265984,-0.013036,0.103581, Scottish National Party
Steven Paterson,0.018367,0.110982,0.154647, Scottish National Party
Stewart Hosie,-0.013223,-0.027288,-0.130309, Scottish National Party
Stewart McDonald,-0.177865,-0.395624,0.02182, Scottish National Party
Stuart Donaldson,-0.003188,-0.089214,-0.137388, Scottish National Party
Stuart McDonald,0.152564,0.132004,0.038619, Scottish National Party
Tasmina Ahmed Sheikh,0.201987,-0.109093,0.238633, Conservative
Tommy Sheppard,0.187981,0.056946,-0.197295, Scottish National Party
Alasdair McDonnell,-0.004486,-0.3627,-0.014475, Plaid Cymru
Margaret Ritchie,-0.126968,0.250919,-0.023369, Plaid Cymru
Mark Durkan,0.164048,-0.118572,0.014857, Plaid Cymru
Douglas Carswell,0.221126,-0.476702,0.199898, Conservative
Danny Kinahan,0.322841,0.201492,0.27869, Democratic Unionist Party
Tom Elliott,0.211552,-0.088949,0.200109, Democratic Unionist Party
